state,county,type,conf,delta
Virginia,New Kent,retail_rec,1,-22.0
Virginia,New Kent,groc_pharm,1,-5.0
Virginia,New Kent,parks,0,
Virginia,New Kent,transit,1,-40.0
Virginia,New Kent,work,1,-41.0
Virginia,New Kent,home,0,
Virginia,Newport News,retail_rec,1,-37.0
Virginia,Newport News,groc_pharm,1,-10.0
Virginia,Newport News,parks,1,55.0
Virginia,Newport News,transit,1,-32.0
Virginia,Newport News,work,1,-31.0
Virginia,Newport News,home,1,9.0
Virginia,Norfolk,retail_rec,1,-36.0
Virginia,Norfolk,groc_pharm,1,-8.0
Virginia,Norfolk,parks,1,37.0
Virginia,Norfolk,transit,1,-56.0
Virginia,Norfolk,work,1,-31.0
Virginia,Norfolk,home,1,9.0
Virginia,Northampton,retail_rec,1,-32.0
Virginia,Northampton,groc_pharm,1,-22.0
Virginia,Northampton,parks,0,
Virginia,Northampton,transit,0,
Virginia,Northampton,work,0,-14.0
Virginia,Northampton,home,0,
Virginia,Northumberland,retail_rec,0,-31.0
Virginia,Northumberland,groc_pharm,1,-18.0
Virginia,Northumberland,parks,0,
Virginia,Northumberland,transit,0,
Virginia,Northumberland,work,0,-24.0
Virginia,Northumberland,home,0,
Virginia,Norton,retail_rec,1,-29.0
Virginia,Norton,groc_pharm,0,
Virginia,Norton,parks,0,
Virginia,Norton,transit,0,
Virginia,Norton,work,0,
Virginia,Norton,home,0,
Virginia,Nottoway,retail_rec,1,-30.0
Virginia,Nottoway,groc_pharm,1,38.0
Virginia,Nottoway,parks,0,
Virginia,Nottoway,transit,0,
Virginia,Nottoway,work,0,-11.0
Virginia,Nottoway,home,0,
Virginia,Orange,retail_rec,1,-25.0
Virginia,Orange,groc_pharm,1,-15.0
Virginia,Orange,parks,0,
Virginia,Orange,transit,0,
Virginia,Orange,work,1,-23.0
Virginia,Orange,home,0,11.0
Virginia,Page,retail_rec,1,-14.0
Virginia,Page,groc_pharm,1,3.0
Virginia,Page,parks,0,-17.0
Virginia,Page,transit,0,
Virginia,Page,work,1,-33.0
Virginia,Page,home,0,
Virginia,Patrick,retail_rec,1,-18.0
Virginia,Patrick,groc_pharm,1,25.0
Virginia,Patrick,parks,0,
Virginia,Patrick,transit,0,
Virginia,Patrick,work,0,-17.0
Virginia,Patrick,home,0,
Virginia,Petersburg,retail_rec,1,-23.0
Virginia,Petersburg,groc_pharm,1,-9.0
Virginia,Petersburg,parks,0,
Virginia,Petersburg,transit,0,-20.0
Virginia,Petersburg,work,1,-25.0
Virginia,Petersburg,home,0,13.0
Virginia,Pittsylvania,retail_rec,1,-15.0
Virginia,Pittsylvania,groc_pharm,1,-9.0
Virginia,Pittsylvania,parks,0,
Virginia,Pittsylvania,transit,0,
Virginia,Pittsylvania,work,1,-31.0
Virginia,Pittsylvania,home,0,12.0
Virginia,Poquoson,retail_rec,1,-16.0
Virginia,Poquoson,groc_pharm,1,-9.0
Virginia,Poquoson,parks,0,
Virginia,Poquoson,transit,0,
Virginia,Poquoson,work,0,-44.0
Virginia,Poquoson,home,0,
Virginia,Portsmouth,retail_rec,1,-20.0
Virginia,Portsmouth,groc_pharm,1,-10.0
Virginia,Portsmouth,parks,0,53.0
Virginia,Portsmouth,transit,1,3.0
Virginia,Portsmouth,work,1,-34.0
Virginia,Portsmouth,home,1,9.0
Virginia,Powhatan,retail_rec,1,-26.0
Virginia,Powhatan,groc_pharm,1,-28.0
Virginia,Powhatan,parks,0,
Virginia,Powhatan,transit,0,
Virginia,Powhatan,work,1,-37.0
Virginia,Powhatan,home,0,8.0
Virginia,Prince Edward,retail_rec,1,-35.0
Virginia,Prince Edward,groc_pharm,1,-19.0
Virginia,Prince Edward,parks,0,
Virginia,Prince Edward,transit,0,
Virginia,Prince Edward,work,1,-32.0
Virginia,Prince Edward,home,0,
Virginia,Prince George,retail_rec,1,-29.0
Virginia,Prince George,groc_pharm,1,-31.0
Virginia,Prince George,parks,0,
Virginia,Prince George,transit,1,-32.0
Virginia,Prince George,work,1,-28.0
Virginia,Prince George,home,0,17.0
Virginia,Prince William,retail_rec,1,-45.0
Virginia,Prince William,groc_pharm,1,-22.0
Virginia,Prince William,parks,1,30.0
Virginia,Prince William,transit,1,-27.0
Virginia,Prince William,work,1,-40.0
Virginia,Prince William,home,1,13.0
Virginia,Pulaski,retail_rec,1,-13.0
Virginia,Pulaski,groc_pharm,1,1.0
Virginia,Pulaski,parks,0,
Virginia,Pulaski,transit,0,
Virginia,Pulaski,work,1,-31.0
Virginia,Pulaski,home,0,13.0
Virginia,Radford,retail_rec,1,-59.0
Virginia,Radford,groc_pharm,1,-11.0
Virginia,Radford,parks,0,
Virginia,Radford,transit,0,
Virginia,Radford,work,0,-33.0
Virginia,Radford,home,0,
Virginia,Rappahannock,retail_rec,0,
Virginia,Rappahannock,groc_pharm,0,
Virginia,Rappahannock,parks,0,
Virginia,Rappahannock,transit,0,
Virginia,Rappahannock,work,0,-28.0
Virginia,Rappahannock,home,0,
Virginia,Richmond,retail_rec,1,-47.0
Virginia,Richmond,groc_pharm,1,-11.0
Virginia,Richmond,parks,1,83.0
Virginia,Richmond,transit,1,-19.0
Virginia,Richmond,work,1,-37.0
Virginia,Richmond,home,1,10.0
Virginia,Richmond,retail_rec,0,-34.0
Virginia,Richmond,groc_pharm,1,-25.0
Virginia,Richmond,parks,0,
Virginia,Richmond,transit,0,
Virginia,Richmond,work,0,-19.0
Virginia,Richmond,home,0,
Virginia,Roanoke,retail_rec,1,-44.0
Virginia,Roanoke,groc_pharm,1,-7.0
Virginia,Roanoke,parks,1,49.0
Virginia,Roanoke,transit,1,-43.0
Virginia,Roanoke,work,1,-33.0
Virginia,Roanoke,home,1,8.0
Virginia,Roanoke,retail_rec,1,-29.0
Virginia,Roanoke,groc_pharm,1,-15.0
Virginia,Roanoke,parks,0,
Virginia,Roanoke,transit,0,
Virginia,Roanoke,work,1,-40.0
Virginia,Roanoke,home,1,10.0
Virginia,Rockbridge,retail_rec,1,-28.0
Virginia,Rockbridge,groc_pharm,0,
Virginia,Rockbridge,parks,0,
Virginia,Rockbridge,transit,1,-20.0
Virginia,Rockbridge,work,1,-27.0
Virginia,Rockbridge,home,0,
Virginia,Rockingham,retail_rec,1,-29.0
Virginia,Rockingham,groc_pharm,1,-10.0
Virginia,Rockingham,parks,0,-7.0
Virginia,Rockingham,transit,1,-22.0
Virginia,Rockingham,work,1,-27.0
Virginia,Rockingham,home,1,9.0
Virginia,Russell,retail_rec,1,-22.0
Virginia,Russell,groc_pharm,1,-14.0
Virginia,Russell,parks,0,
Virginia,Russell,transit,0,
Virginia,Russell,work,1,-15.0
Virginia,Russell,home,0,
Virginia,Salem,retail_rec,1,-33.0
Virginia,Salem,groc_pharm,1,-5.0
Virginia,Salem,parks,0,
Virginia,Salem,transit,0,
Virginia,Salem,work,1,-30.0
Virginia,Salem,home,0,-1.0
Virginia,Scott,retail_rec,1,-18.0
Virginia,Scott,groc_pharm,1,-2.0
Virginia,Scott,parks,0,
Virginia,Scott,transit,0,
Virginia,Scott,work,1,-26.0
Virginia,Scott,home,0,
Virginia,Shenandoah,retail_rec,1,-27.0
Virginia,Shenandoah,groc_pharm,1,-10.0
Virginia,Shenandoah,parks,0,
Virginia,Shenandoah,transit,1,-22.0
Virginia,Shenandoah,work,1,-32.0
Virginia,Shenandoah,home,0,16.0
Virginia,Smyth,retail_rec,1,-21.0
Virginia,Smyth,groc_pharm,1,2.0
Virginia,Smyth,parks,0,
Virginia,Smyth,transit,0,
Virginia,Smyth,work,1,-14.0
Virginia,Smyth,home,0,4.0
Virginia,Southampton,retail_rec,1,-27.0
Virginia,Southampton,groc_pharm,1,4.0
Virginia,Southampton,parks,0,
Virginia,Southampton,transit,0,
Virginia,Southampton,work,1,-29.0
Virginia,Southampton,home,0,
Virginia,Spotsylvania,retail_rec,1,-42.0
Virginia,Spotsylvania,groc_pharm,1,-17.0
Virginia,Spotsylvania,parks,0,
Virginia,Spotsylvania,transit,0,
Virginia,Spotsylvania,work,1,-40.0
Virginia,Spotsylvania,home,1,10.0
Virginia,Stafford,retail_rec,1,-32.0
Virginia,Stafford,groc_pharm,1,-29.0
Virginia,Stafford,parks,0,99.0
Virginia,Stafford,transit,0,
Virginia,Stafford,work,1,-40.0
Virginia,Stafford,home,1,12.0
Virginia,Staunton,retail_rec,1,-33.0
Virginia,Staunton,groc_pharm,1,-15.0
Virginia,Staunton,parks,0,
Virginia,Staunton,transit,0,
Virginia,Staunton,work,1,-32.0
Virginia,Staunton,home,0,0.0
Virginia,Suffolk,retail_rec,1,-32.0
Virginia,Suffolk,groc_pharm,1,-7.0
Virginia,Suffolk,parks,0,-16.0
Virginia,Suffolk,transit,0,-9.0
Virginia,Suffolk,work,1,-29.0
Virginia,Suffolk,home,1,9.0
Virginia,Surry,retail_rec,0,
Virginia,Surry,groc_pharm,0,
Virginia,Surry,parks,0,
Virginia,Surry,transit,0,
Virginia,Surry,work,0,-36.0
Virginia,Surry,home,0,
Virginia,Sussex,retail_rec,0,-38.0
Virginia,Sussex,groc_pharm,1,18.0
Virginia,Sussex,parks,0,
Virginia,Sussex,transit,1,-48.0
Virginia,Sussex,work,0,-17.0
Virginia,Sussex,home,0,
Virginia,Tazewell,retail_rec,1,-22.0
Virginia,Tazewell,groc_pharm,1,6.0
Virginia,Tazewell,parks,0,
Virginia,Tazewell,transit,0,
Virginia,Tazewell,work,1,-30.0
Virginia,Tazewell,home,0,10.0
Virginia,Virginia Beach,retail_rec,1,-37.0
Virginia,Virginia Beach,groc_pharm,1,-13.0
Virginia,Virginia Beach,parks,1,38.0
Virginia,Virginia Beach,transit,1,-3.0
Virginia,Virginia Beach,work,1,-36.0
Virginia,Virginia Beach,home,1,9.0
Virginia,Warren,retail_rec,1,-23.0
Virginia,Warren,groc_pharm,1,-11.0
Virginia,Warren,parks,0,
Virginia,Warren,transit,0,
Virginia,Warren,work,1,-32.0
Virginia,Warren,home,0,18.0
Virginia,Washington,retail_rec,1,-42.0
Virginia,Washington,groc_pharm,1,-11.0
Virginia,Washington,parks,0,
Virginia,Washington,transit,1,-26.0
Virginia,Washington,work,1,-24.0
Virginia,Washington,home,0,11.0
Virginia,Waynesboro,retail_rec,1,-32.0
Virginia,Waynesboro,groc_pharm,1,-12.0
Virginia,Waynesboro,parks,0,
Virginia,Waynesboro,transit,0,
Virginia,Waynesboro,work,1,-21.0
Virginia,Waynesboro,home,0,-1.0
Virginia,Westmoreland,retail_rec,0,-32.0
Virginia,Westmoreland,groc_pharm,1,20.0
Virginia,Westmoreland,parks,0,
Virginia,Westmoreland,transit,0,
Virginia,Westmoreland,work,1,-31.0
Virginia,Westmoreland,home,0,
Virginia,Williamsburg,retail_rec,1,-63.0
Virginia,Williamsburg,groc_pharm,1,-41.0
Virginia,Williamsburg,parks,0,
Virginia,Williamsburg,transit,0,
Virginia,Williamsburg,work,1,-48.0
Virginia,Williamsburg,home,0,
Virginia,Winchester,retail_rec,1,-51.0
Virginia,Winchester,groc_pharm,1,-16.0
Virginia,Winchester,parks,0,-37.0
Virginia,Winchester,transit,0,
Virginia,Winchester,work,1,-33.0
Virginia,Winchester,home,0,9.0
Virginia,Wise,retail_rec,1,-11.0
Virginia,Wise,groc_pharm,1,4.0
Virginia,Wise,parks,0,
Virginia,Wise,transit,0,
Virginia,Wise,work,1,-20.0
Virginia,Wise,home,0,6.0
Virginia,Wythe,retail_rec,1,-39.0
Virginia,Wythe,groc_pharm,1,-17.0
Virginia,Wythe,parks,0,
Virginia,Wythe,transit,1,-4.0
Virginia,Wythe,work,1,-26.0
Virginia,Wythe,home,0,-2.0
Virginia,York,retail_rec,1,-31.0
Virginia,York,groc_pharm,1,-20.0
Virginia,York,parks,1,31.0
Virginia,York,transit,0,
Virginia,York,work,1,-43.0
Virginia,York,home,0,23.0
Washington,Adams,retail_rec,1,-31.0
Washington,Adams,groc_pharm,1,4.0
Washington,Adams,parks,0,
Washington,Adams,transit,1,-31.0
Washington,Adams,work,1,-27.0
Washington,Adams,home,0,
Washington,Asotin,retail_rec,1,-33.0
Washington,Asotin,groc_pharm,0,
Washington,Asotin,parks,0,
Washington,Asotin,transit,0,
Washington,Asotin,work,1,-31.0
Washington,Asotin,home,0,7.0
Washington,Benton,retail_rec,1,-47.0
Washington,Benton,groc_pharm,1,-23.0
Washington,Benton,parks,1,3.0
Washington,Benton,transit,1,-12.0
Washington,Benton,work,1,-39.0
Washington,Benton,home,1,10.0
Washington,Chelan,retail_rec,1,-43.0
Washington,Chelan,groc_pharm,1,-20.0
Washington,Chelan,parks,1,-15.0
Washington,Chelan,transit,1,-27.0
Washington,Chelan,work,1,-43.0
Washington,Chelan,home,1,18.0
Washington,Clallam,retail_rec,1,-42.0
Washington,Clallam,groc_pharm,1,-27.0
Washington,Clallam,parks,1,-20.0
Washington,Clallam,transit,0,-29.0
Washington,Clallam,work,1,-35.0
Washington,Clallam,home,1,18.0
Washington,Clark,retail_rec,1,-46.0
Washington,Clark,groc_pharm,1,-28.0
Washington,Clark,parks,1,-3.0
Washington,Clark,transit,1,-38.0
Washington,Clark,work,1,-41.0
Washington,Clark,home,1,13.0
Washington,Cowlitz,retail_rec,1,-40.0
Washington,Cowlitz,groc_pharm,1,-20.0
Washington,Cowlitz,parks,1,-23.0
Washington,Cowlitz,transit,1,-34.0
Washington,Cowlitz,work,1,-35.0
Washington,Cowlitz,home,1,11.0
Washington,Douglas,retail_rec,1,-53.0
Washington,Douglas,groc_pharm,1,-19.0
Washington,Douglas,parks,0,
Washington,Douglas,transit,0,-39.0
Washington,Douglas,work,1,-40.0
Washington,Douglas,home,0,17.0
Washington,Ferry,retail_rec,0,
Washington,Ferry,groc_pharm,0,
Washington,Ferry,parks,0,
Washington,Ferry,transit,0,
Washington,Ferry,work,0,-40.0
Washington,Ferry,home,0,
Washington,Franklin,retail_rec,1,-35.0
Washington,Franklin,groc_pharm,1,-15.0
Washington,Franklin,parks,0,-16.0
Washington,Franklin,transit,1,-59.0
Washington,Franklin,work,1,-33.0
Washington,Franklin,home,1,12.0
Washington,Grant,retail_rec,1,-36.0
Washington,Grant,groc_pharm,1,-8.0
Washington,Grant,parks,0,10.0
Washington,Grant,transit,1,-46.0
Washington,Grant,work,1,-29.0
Washington,Grant,home,1,8.0
Washington,Grays Harbor,retail_rec,1,-40.0
Washington,Grays Harbor,groc_pharm,1,-18.0
Washington,Grays Harbor,parks,1,-16.0
Washington,Grays Harbor,transit,0,-26.0
Washington,Grays Harbor,work,1,-37.0
Washington,Grays Harbor,home,1,14.0
Washington,Island,retail_rec,1,-34.0
Washington,Island,groc_pharm,1,-25.0
Washington,Island,parks,0,-12.0
Washington,Island,transit,1,-53.0
Washington,Island,work,1,-42.0
Washington,Island,home,0,21.0
Washington,Jefferson,retail_rec,1,-62.0
Washington,Jefferson,groc_pharm,1,-31.0
Washington,Jefferson,parks,1,-9.0
Washington,Jefferson,transit,0,-58.0
Washington,Jefferson,work,1,-40.0
Washington,Jefferson,home,0,2.0
Washington,King,retail_rec,1,-57.0
Washington,King,groc_pharm,1,-30.0
Washington,King,parks,1,0.0
Washington,King,transit,1,-66.0
Washington,King,work,1,-47.0
Washington,King,home,1,15.0
Washington,Kitsap,retail_rec,1,-45.0
Washington,Kitsap,groc_pharm,1,-27.0
Washington,Kitsap,parks,1,12.0
Washington,Kitsap,transit,1,-62.0
Washington,Kitsap,work,1,-43.0
Washington,Kitsap,home,1,12.0
Washington,Kittitas,retail_rec,1,-56.0
Washington,Kittitas,groc_pharm,1,-32.0
Washington,Kittitas,parks,1,-43.0
Washington,Kittitas,transit,1,-22.0
Washington,Kittitas,work,1,-45.0
Washington,Kittitas,home,0,19.0
Washington,Klickitat,retail_rec,1,-56.0
Washington,Klickitat,groc_pharm,1,-3.0
Washington,Klickitat,parks,0,
Washington,Klickitat,transit,0,
Washington,Klickitat,work,1,-36.0
Washington,Klickitat,home,0,
Washington,Lewis,retail_rec,1,-49.0
Washington,Lewis,groc_pharm,1,-21.0
Washington,Lewis,parks,1,-37.0
Washington,Lewis,transit,1,-32.0
Washington,Lewis,work,1,-34.0
Washington,Lewis,home,1,11.0
Washington,Lincoln,retail_rec,0,
Washington,Lincoln,groc_pharm,0,
Washington,Lincoln,parks,0,
Washington,Lincoln,transit,0,
Washington,Lincoln,work,0,-37.0
Washington,Lincoln,home,0,
Washington,Mason,retail_rec,1,-28.0
Washington,Mason,groc_pharm,1,-25.0
Washington,Mason,parks,0,1.0
Washington,Mason,transit,0,
Washington,Mason,work,1,-38.0
Washington,Mason,home,0,20.0
Washington,Okanogan,retail_rec,1,-29.0
Washington,Okanogan,groc_pharm,1,2.0
Washington,Okanogan,parks,0,
Washington,Okanogan,transit,0,
Washington,Okanogan,work,1,-37.0
Washington,Okanogan,home,0,9.0
Washington,Pacific,retail_rec,1,-56.0
Washington,Pacific,groc_pharm,1,-24.0
Washington,Pacific,parks,0,-27.0
Washington,Pacific,transit,0,
Washington,Pacific,work,1,-41.0
Washington,Pacific,home,0,
Washington,Pend Oreille,retail_rec,1,-67.0
Washington,Pend Oreille,groc_pharm,1,-6.0
Washington,Pend Oreille,parks,0,
Washington,Pend Oreille,transit,0,
Washington,Pend Oreille,work,0,-41.0
Washington,Pend Oreille,home,0,
Washington,Pierce,retail_rec,1,-46.0
Washington,Pierce,groc_pharm,1,-22.0
Washington,Pierce,parks,1,-17.0
Washington,Pierce,transit,1,-31.0
Washington,Pierce,work,1,-39.0
Washington,Pierce,home,1,12.0
Washington,San Juan,retail_rec,1,-61.0
Washington,San Juan,groc_pharm,1,-32.0
Washington,San Juan,parks,0,
Washington,San Juan,transit,0,-43.0
Washington,San Juan,work,1,-45.0
Washington,San Juan,home,0,
Washington,Skagit,retail_rec,1,-47.0
Washington,Skagit,groc_pharm,1,-25.0
Washington,Skagit,parks,1,0.0
Washington,Skagit,transit,1,-51.0
Washington,Skagit,work,1,-42.0
Washington,Skagit,home,1,12.0
Washington,Skamania,retail_rec,0,-65.0
Washington,Skamania,groc_pharm,0,
Washington,Skamania,parks,1,-57.0
Washington,Skamania,transit,0,
Washington,Skamania,work,0,-40.0
Washington,Skamania,home,0,
Washington,Snohomish,retail_rec,1,-47.0
Washington,Snohomish,groc_pharm,1,-30.0
Washington,Snohomish,parks,1,-2.0
Washington,Snohomish,transit,1,-48.0
Washington,Snohomish,work,1,-45.0
Washington,Snohomish,home,1,14.0
Washington,Spokane,retail_rec,1,-44.0
Washington,Spokane,groc_pharm,1,-20.0
Washington,Spokane,parks,1,9.0
Washington,Spokane,transit,1,-45.0
Washington,Spokane,work,1,-38.0
Washington,Spokane,home,1,11.0
Washington,Stevens,retail_rec,1,-30.0
Washington,Stevens,groc_pharm,1,-7.0
Washington,Stevens,parks,0,0.0
Washington,Stevens,transit,0,
Washington,Stevens,work,1,-33.0
Washington,Stevens,home,0,16.0
Washington,Thurston,retail_rec,1,-47.0
Washington,Thurston,groc_pharm,1,-28.0
Washington,Thurston,parks,1,-32.0
Washington,Thurston,transit,1,-36.0
Washington,Thurston,work,1,-38.0
Washington,Thurston,home,1,12.0
Washington,Walla Walla,retail_rec,1,-42.0
Washington,Walla Walla,groc_pharm,1,-21.0
Washington,Walla Walla,parks,0,
Washington,Walla Walla,transit,0,-47.0
Washington,Walla Walla,work,1,-40.0
Washington,Walla Walla,home,0,18.0
Washington,Whatcom,retail_rec,1,-57.0
Washington,Whatcom,groc_pharm,1,-34.0
Washington,Whatcom,parks,1,-11.0
Washington,Whatcom,transit,1,-69.0
Washington,Whatcom,work,1,-44.0
Washington,Whatcom,home,1,13.0
Washington,Whitman,retail_rec,1,-46.0
Washington,Whitman,groc_pharm,1,-25.0
Washington,Whitman,parks,0,
Washington,Whitman,transit,0,
Washington,Whitman,work,1,-47.0
Washington,Whitman,home,0,23.0
Washington,Yakima,retail_rec,1,-36.0
Washington,Yakima,groc_pharm,1,-13.0
Washington,Yakima,parks,1,0.0
Washington,Yakima,transit,1,-21.0
Washington,Yakima,work,1,-33.0
Washington,Yakima,home,1,9.0
West Virginia,Barbour,retail_rec,0,-47.0
West Virginia,Barbour,groc_pharm,1,-9.0
West Virginia,Barbour,parks,0,
West Virginia,Barbour,transit,0,
West Virginia,Barbour,work,0,-16.0
West Virginia,Barbour,home,0,
West Virginia,Berkeley,retail_rec,1,-35.0
West Virginia,Berkeley,groc_pharm,1,-20.0
West Virginia,Berkeley,parks,0,-9.0
West Virginia,Berkeley,transit,0,-55.0
West Virginia,Berkeley,work,1,-32.0
West Virginia,Berkeley,home,1,9.0
West Virginia,Boone,retail_rec,0,-40.0
West Virginia,Boone,groc_pharm,1,-13.0
West Virginia,Boone,parks,0,
West Virginia,Boone,transit,0,
West Virginia,Boone,work,0,-20.0
West Virginia,Boone,home,0,
West Virginia,Braxton,retail_rec,1,-31.0
West Virginia,Braxton,groc_pharm,0,
West Virginia,Braxton,parks,0,
West Virginia,Braxton,transit,0,-30.0
West Virginia,Braxton,work,0,-38.0
West Virginia,Braxton,home,0,
West Virginia,Brooke,retail_rec,1,-31.0
West Virginia,Brooke,groc_pharm,1,-10.0
West Virginia,Brooke,parks,0,
West Virginia,Brooke,transit,0,
West Virginia,Brooke,work,1,-24.0
West Virginia,Brooke,home,0,
West Virginia,Cabell,retail_rec,1,-47.0
West Virginia,Cabell,groc_pharm,1,-20.0
West Virginia,Cabell,parks,0,
West Virginia,Cabell,transit,0,-37.0
West Virginia,Cabell,work,1,-34.0
West Virginia,Cabell,home,1,9.0
West Virginia,Fayette,retail_rec,1,-21.0
West Virginia,Fayette,groc_pharm,1,-9.0
West Virginia,Fayette,parks,0,
West Virginia,Fayette,transit,0,
West Virginia,Fayette,work,1,-26.0
West Virginia,Fayette,home,0,7.0
West Virginia,Grant,retail_rec,0,-51.0
West Virginia,Grant,groc_pharm,0,9.0
West Virginia,Grant,parks,0,
West Virginia,Grant,transit,0,
West Virginia,Grant,work,0,-25.0
West Virginia,Grant,home,0,
West Virginia,Greenbrier,retail_rec,1,-40.0
West Virginia,Greenbrier,groc_pharm,1,-16.0
West Virginia,Greenbrier,parks,0,
West Virginia,Greenbrier,transit,0,
West Virginia,Greenbrier,work,1,-41.0
West Virginia,Greenbrier,home,0,0.0
West Virginia,Hampshire,retail_rec,1,-26.0
West Virginia,Hampshire,groc_pharm,1,-1.0
West Virginia,Hampshire,parks,0,
West Virginia,Hampshire,transit,0,
West Virginia,Hampshire,work,1,-20.0
West Virginia,Hampshire,home,0,
West Virginia,Hancock,retail_rec,1,-37.0
West Virginia,Hancock,groc_pharm,1,-1.0
West Virginia,Hancock,parks,0,
West Virginia,Hancock,transit,0,
West Virginia,Hancock,work,1,-32.0
West Virginia,Hancock,home,0,10.0
West Virginia,Hardy,retail_rec,1,-29.0
West Virginia,Hardy,groc_pharm,1,-13.0
West Virginia,Hardy,parks,0,
West Virginia,Hardy,transit,0,
West Virginia,Hardy,work,0,-23.0
West Virginia,Hardy,home,0,
West Virginia,Harrison,retail_rec,1,-43.0
West Virginia,Harrison,groc_pharm,1,-18.0
West Virginia,Harrison,parks,0,-24.0
West Virginia,Harrison,transit,0,-47.0
West Virginia,Harrison,work,1,-31.0
West Virginia,Harrison,home,0,19.0
West Virginia,Jackson,retail_rec,1,-33.0
West Virginia,Jackson,groc_pharm,1,-32.0
West Virginia,Jackson,parks,0,
West Virginia,Jackson,transit,0,-11.0
West Virginia,Jackson,work,1,-33.0
West Virginia,Jackson,home,0,
West Virginia,Jefferson,retail_rec,1,-39.0
West Virginia,Jefferson,groc_pharm,1,-39.0
West Virginia,Jefferson,parks,0,17.0
West Virginia,Jefferson,transit,0,
West Virginia,Jefferson,work,1,-43.0
West Virginia,Jefferson,home,0,20.0
West Virginia,Kanawha,retail_rec,1,-44.0
West Virginia,Kanawha,groc_pharm,1,-14.0
West Virginia,Kanawha,parks,1,-2.0
West Virginia,Kanawha,transit,1,-43.0
West Virginia,Kanawha,work,1,-33.0
West Virginia,Kanawha,home,1,8.0
West Virginia,Lewis,retail_rec,1,-33.0
West Virginia,Lewis,groc_pharm,1,-7.0
West Virginia,Lewis,parks,0,
West Virginia,Lewis,transit,0,
West Virginia,Lewis,work,0,-40.0
West Virginia,Lewis,home,0,
West Virginia,Lincoln,retail_rec,0,
West Virginia,Lincoln,groc_pharm,0,
West Virginia,Lincoln,parks,0,
West Virginia,Lincoln,transit,0,
West Virginia,Lincoln,work,0,-39.0
West Virginia,Lincoln,home,0,
West Virginia,Logan,retail_rec,1,-32.0
West Virginia,Logan,groc_pharm,1,-16.0
West Virginia,Logan,parks,0,
West Virginia,Logan,transit,0,
West Virginia,Logan,work,1,-24.0
West Virginia,Logan,home,0,
West Virginia,Marion,retail_rec,1,-38.0
West Virginia,Marion,groc_pharm,1,-21.0
West Virginia,Marion,parks,0,
West Virginia,Marion,transit,0,
West Virginia,Marion,work,1,-34.0
West Virginia,Marion,home,0,20.0
West Virginia,Marshall,retail_rec,1,-29.0
West Virginia,Marshall,groc_pharm,1,-18.0
West Virginia,Marshall,parks,0,
West Virginia,Marshall,transit,0,
West Virginia,Marshall,work,1,-27.0
West Virginia,Marshall,home,0,1.0
West Virginia,Mason,retail_rec,1,-36.0
West Virginia,Mason,groc_pharm,1,-8.0
West Virginia,Mason,parks,0,
West Virginia,Mason,transit,0,
West Virginia,Mason,work,1,-28.0
West Virginia,Mason,home,0,
West Virginia,McDowell,retail_rec,0,
West Virginia,McDowell,groc_pharm,0,-13.0
West Virginia,McDowell,parks,0,
West Virginia,McDowell,transit,0,
West Virginia,McDowell,work,0,-18.0
West Virginia,McDowell,home,0,
West Virginia,Mercer,retail_rec,1,-44.0
West Virginia,Mercer,groc_pharm,1,-16.0
West Virginia,Mercer,parks,0,-36.0
West Virginia,Mercer,transit,0,-30.0
West Virginia,Mercer,work,1,-35.0
West Virginia,Mercer,home,0,15.0
West Virginia,Mineral,retail_rec,1,-28.0
West Virginia,Mineral,groc_pharm,1,-4.0
West Virginia,Mineral,parks,0,
West Virginia,Mineral,transit,0,
West Virginia,Mineral,work,1,-24.0
West Virginia,Mineral,home,0,-2.0
West Virginia,Mingo,retail_rec,0,-63.0
West Virginia,Mingo,groc_pharm,0,
West Virginia,Mingo,parks,0,
West Virginia,Mingo,transit,0,
West Virginia,Mingo,work,0,-37.0
West Virginia,Mingo,home,0,
West Virginia,Monongalia,retail_rec,1,-48.0
West Virginia,Monongalia,groc_pharm,1,-23.0
West Virginia,Monongalia,parks,1,60.0
West Virginia,Monongalia,transit,1,-35.0
West Virginia,Monongalia,work,1,-44.0
West Virginia,Monongalia,home,0,25.0
West Virginia,Monroe,retail_rec,0,
West Virginia,Monroe,groc_pharm,0,
West Virginia,Monroe,parks,0,
West Virginia,Monroe,transit,0,
West Virginia,Monroe,work,0,-32.0
